primary_label,s3_key
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_9.npy
Alouatta seniculus,data/audio_specs/566513/iNat906866_chunk_0.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat1105506_chunk_6.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat58920_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat154035_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat1123371_chunk_2.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_32.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_12.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882995_chunk_17.npy
Falco sparverius,data/audio_specs/amekes/XC473676_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat53421_chunk_6.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_11.npy
Smilisca phaeota,data/audio_specs/24272/XC882885_chunk_11.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat843264_chunk_8.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_1.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_16.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat29017_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC565024_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC84991_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat473250_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat262940_chunk_15.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_13.npy
Bradypus variegatus,data/audio_specs/47067/iNat68676_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat808880_chunk_3.npy
Scinax ruber,data/audio_specs/24322/iNat410786_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_13.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_24.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat846285_chunk_7.npy
Engystomops pustulosus,data/audio_specs/65448/iNat31400_chunk_11.npy
Falco sparverius,data/audio_specs/amekes/XC578156_chunk_0.npy
Puma concolor,data/audio_specs/42007/iNat1167292_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/iNat624692_chunk_8.npy
Engystomops pustulosus,data/audio_specs/65448/iNat857731_chunk_0.npy
Boana pugnax,data/audio_specs/555142/iNat34199_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC50661_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1226844_chunk_15.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_6.npy
Leucostethus fraterdanieli,data/audio_specs/787625/iNat600359_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1202208_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC250844_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_20.npy
Leptodactylus fuscus,data/audio_specs/22973/XC892927_chunk_10.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat332150_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132257_chunk_9.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat36346_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_32.npy
Dendropsophus columbianus,data/audio_specs/65344/XC922585_chunk_1.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat50345_chunk_0.npy
Elachistocleis panamensis,data/audio_specs/476538/XC926710_chunk_0.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat341638_chunk_0.npy
Rhinella humboldti,data/audio_specs/81930/iNat761667_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat992788_chunk_0.npy
Pristimantis bogotensis,data/audio_specs/66578/iNat315496_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat461258_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_3.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat1108702_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC362105_chunk_3.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat843264_chunk_11.npy
Engystomops pustulosus,data/audio_specs/65448/iNat292773_chunk_0.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1193236_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110671_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC565023_chunk_4.npy
Boana boans,data/audio_specs/555086/XC882691_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC214256_chunk_12.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat28982_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_31.npy
Pristimantis taeniatus,data/audio_specs/66893/XC941287_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat953656_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC646803_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC882659_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_20.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1122209_chunk_13.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat151882_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat304517_chunk_0.npy
Dendropsophus columbianus,data/audio_specs/65344/XC922585_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC325534_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/XC893994_chunk_3.npy
Alouatta seniculus,data/audio_specs/566513/iNat879932_chunk_9.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat318716_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat89022_chunk_8.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat279584_chunk_6.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882794_chunk_10.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_38.npy
Procyon lotor,data/audio_specs/41663/iNat1187502_chunk_2.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat32481_chunk_3.npy
Pristimantis achatinus,data/audio_specs/66531/iNat40682_chunk_11.npy
Procyon lotor,data/audio_specs/41663/iNat1277094_chunk_14.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_24.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1208354_chunk_5.npy
Allobates femoralis,data/audio_specs/21211/XC882659_chunk_10.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat1232413_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC66016_chunk_1.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_12.npy
Procyon lotor,data/audio_specs/41663/iNat565772_chunk_11.npy
Engystomops pustulosus,data/audio_specs/65448/XC893965_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/iNat76004_chunk_3.npy
Leptodactylus savagei,data/audio_specs/65962/iNat506744_chunk_1.npy
Espadarana prosoblepon,data/audio_specs/134933/XC941298_chunk_1.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_3.npy
Puma concolor,data/audio_specs/42007/iNat841400_chunk_1.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/XC941286_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat52174_chunk_0.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat150110_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC133392_chunk_9.npy
Rhinella horribilis,data/audio_specs/517119/iNat100151_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC216657_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882794_chunk_9.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_28.npy
Falco sparverius,data/audio_specs/amekes/XC419402_chunk_4.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110670_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/XC893992_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_15.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat576552_chunk_4.npy
Allobates femoralis,data/audio_specs/21211/XC882653_chunk_4.npy
Rhinella horribilis,data/audio_specs/517119/iNat949336_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC238129_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat304517_chunk_19.npy
Engystomops pustulosus,data/audio_specs/65448/iNat304517_chunk_18.npy
Rhinella horribilis,data/audio_specs/517119/iNat1191308_chunk_8.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_21.npy
Falco sparverius,data/audio_specs/amekes/XC681907_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC882653_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_36.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1241231_chunk_6.npy
Puma concolor,data/audio_specs/42007/iNat177093_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1104877_chunk_10.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_15.npy
Allobates femoralis,data/audio_specs/21211/XC925906_chunk_2.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat924132_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC257915_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/iNat885527_chunk_8.npy
Rhinella horribilis,data/audio_specs/517119/iNat1191308_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat583662_chunk_0.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat292823_chunk_1.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat503234_chunk_0.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1193440_chunk_3.npy
Puma concolor,data/audio_specs/42007/iNat1167295_chunk_3.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1122209_chunk_5.npy
Leptodactylus savagei,data/audio_specs/65962/iNat1200332_chunk_1.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat127552_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat160963_chunk_9.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_27.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat846285_chunk_3.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat525224_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC426297_chunk_7.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1243033_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/XC167037_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_26.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat583740_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC416142_chunk_21.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat48803_chunk_0.npy
Boana boans,data/audio_specs/555086/XC882683_chunk_0.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat32482_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC745507_chunk_6.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat344525_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat140497_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat634671_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat441283_chunk_4.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882995_chunk_19.npy
Leptodactylus savagei,data/audio_specs/65962/iNat1062590_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC570886_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat524625_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_16.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat953646_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat31400_chunk_5.npy
Engystomops pustulosus,data/audio_specs/65448/iNat240118_chunk_2.npy
Alouatta seniculus,data/audio_specs/566513/iNat60494_chunk_1.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_8.npy
Leucostethus fraterdanieli,data/audio_specs/787625/iNat673795_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat1277094_chunk_26.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_26.npy
Falco sparverius,data/audio_specs/amekes/XC160904_chunk_0.npy
Espadarana prosoblepon,data/audio_specs/134933/iNat1160199_chunk_6.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_20.npy
Rhinella horribilis,data/audio_specs/517119/iNat341728_chunk_0.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat48803_chunk_5.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_18.npy
Procyon lotor,data/audio_specs/41663/iNat41507_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_8.npy
Leptodactylus insularum,data/audio_specs/126247/iNat888729_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1104877_chunk_18.npy
Falco sparverius,data/audio_specs/amekes/XC304798_chunk_12.npy
Scinax ruber,data/audio_specs/24322/iNat934849_chunk_3.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_5.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_6.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_18.npy
Rhinella horribilis,data/audio_specs/517119/iNat202748_chunk_3.npy
Leucostethus fraterdanieli,data/audio_specs/787625/iNat673795_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat502463_chunk_6.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_38.npy
Allobates femoralis,data/audio_specs/21211/XC882659_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC254588_chunk_0.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1193236_chunk_8.npy
Rhinella horribilis,data/audio_specs/517119/iNat586526_chunk_3.npy
Rhinella horribilis,data/audio_specs/517119/iNat19348_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat853280_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC66012_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_6.npy
Alouatta seniculus,data/audio_specs/566513/iNat860046_chunk_9.npy
Procyon lotor,data/audio_specs/41663/iNat370369_chunk_9.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1122212_chunk_3.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat1109014_chunk_4.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat297886_chunk_0.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882993_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat976527_chunk_1.npy
Boana boans,data/audio_specs/555086/XC882688_chunk_4.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132256_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC521986_chunk_4.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882998_chunk_16.npy
Rhinella horribilis,data/audio_specs/517119/iNat101160_chunk_1.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat923979_chunk_3.npy
Leptodactylus savagei,data/audio_specs/65962/iNat22513_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882794_chunk_5.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1273155_chunk_6.npy
Falco sparverius,data/audio_specs/amekes/XC289032_chunk_8.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat1135442_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat76981_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_11.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat297888_chunk_0.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat865751_chunk_2.npy
Scinax ruber,data/audio_specs/24322/iNat1008711_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1243033_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat348730_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat333081_chunk_3.npy
Leptodactylus savagei,data/audio_specs/65962/XC890477_chunk_2.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat70565_chunk_9.npy
Engystomops pustulosus,data/audio_specs/65448/iNat313927_chunk_0.npy
Boana boans,data/audio_specs/555086/XC882683_chunk_12.npy
Espadarana prosoblepon,data/audio_specs/134933/iNat1108984_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat846728_chunk_11.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC1861_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat290712_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC565193_chunk_5.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1239167_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC426297_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1148293_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110671_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC51473_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC565193_chunk_16.npy
Falco sparverius,data/audio_specs/amekes/XC565023_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC934741_chunk_8.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat52742_chunk_3.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat100153_chunk_12.npy
Rhinella horribilis,data/audio_specs/517119/iNat883106_chunk_16.npy
Falco sparverius,data/audio_specs/amekes/XC681816_chunk_6.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC443449_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/iNat860046_chunk_8.npy
Alouatta seniculus,data/audio_specs/566513/iNat561526_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC84991_chunk_4.npy
Sciurus granatensis,data/audio_specs/46010/iNat913511_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat554680_chunk_5.npy
Leptodactylus savagei,data/audio_specs/65962/iNat1200332_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348132_chunk_14.npy
Rhinella horribilis,data/audio_specs/517119/iNat883106_chunk_10.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_17.npy
Falco sparverius,data/audio_specs/amekes/XC53405_chunk_4.npy
Rhinella horribilis,data/audio_specs/517119/iNat1206733_chunk_5.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1109204_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_17.npy
Procyon lotor,data/audio_specs/41663/iNat1240391_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat846728_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat840746_chunk_12.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_8.npy
Falco sparverius,data/audio_specs/amekes/XC289663_chunk_6.npy
Pristimantis achatinus,data/audio_specs/66531/iNat40682_chunk_6.npy
Allobates femoralis,data/audio_specs/21211/XC896839_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat382025_chunk_14.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_15.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC639264_chunk_5.npy
Engystomops pustulosus,data/audio_specs/65448/iNat272609_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC896863_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat233716_chunk_4.npy
Alouatta seniculus,data/audio_specs/566513/iNat60494_chunk_8.npy
Puma concolor,data/audio_specs/42007/iNat500217_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_3.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat843264_chunk_12.npy
Procyon lotor,data/audio_specs/41663/iNat853280_chunk_10.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348440_chunk_10.npy
Procyon lotor,data/audio_specs/41663/iNat565772_chunk_13.npy
Rhinella horribilis,data/audio_specs/517119/iNat100151_chunk_9.npy
Rhinella horribilis,data/audio_specs/517119/iNat838832_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat386122_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1257590_chunk_7.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC659549_chunk_0.npy
Puma concolor,data/audio_specs/42007/iNat464817_chunk_6.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1226844_chunk_5.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_31.npy
Leptodactylus fuscus,data/audio_specs/22973/XC929100_chunk_3.npy
Panthera onca,data/audio_specs/41970/XC564869_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat911200_chunk_2.npy
Rheobates palmatus,data/audio_specs/67082/iNat594579_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat313992_chunk_6.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC882752_chunk_0.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat576377_chunk_1.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat578290_chunk_0.npy
Puma concolor,data/audio_specs/42007/iNat464817_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC466449_chunk_4.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_35.npy
